id,date,store_nbr,family,sales,onpromotion
95111,2013-02-23,28,BREAD/BAKERY,422.0,0.0
95112,2013-02-23,28,CELEBRATION,0.0,0.0
95113,2013-02-23,28,CLEANING,691.0,0.0
95114,2013-02-23,28,DAIRY,256.0,0.0
95115,2013-02-23,28,DELI,206.373,0.0
95116,2013-02-23,28,EGGS,114.0,0.0
95117,2013-02-23,28,FROZEN FOODS,21.0,0.0
95118,2013-02-23,28,GROCERY I,2317.0,0.0
95119,2013-02-23,28,GROCERY II,4.0,0.0
95120,2013-02-23,28,HARDWARE,0.0,0.0
95121,2013-02-23,28,HOME AND KITCHEN I,0.0,0.0
95122,2013-02-23,28,HOME AND KITCHEN II,0.0,0.0
95123,2013-02-23,28,HOME APPLIANCES,0.0,0.0
95124,2013-02-23,28,HOME CARE,0.0,0.0
95125,2013-02-23,28,LADIESWEAR,0.0,0.0
95126,2013-02-23,28,LAWN AND GARDEN,0.0,0.0
95127,2013-02-23,28,LINGERIE,5.0,0.0
95128,2013-02-23,28,"LIQUOR,WINE,BEER",412.0,0.0
95129,2013-02-23,28,MAGAZINES,0.0,0.0
95130,2013-02-23,28,MEATS,109.317,0.0
95131,2013-02-23,28,PERSONAL CARE,178.0,0.0
95132,2013-02-23,28,PET SUPPLIES,0.0,0.0
95133,2013-02-23,28,PLAYERS AND ELECTRONICS,0.0,0.0
95134,2013-02-23,28,POULTRY,151.867,0.0
95135,2013-02-23,28,PREPARED FOODS,62.57,0.0
95136,2013-02-23,28,PRODUCE,0.0,0.0
95137,2013-02-23,28,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
95138,2013-02-23,28,SEAFOOD,5.0,0.0
95139,2013-02-23,29,AUTOMOTIVE,0.0,0.0
95140,2013-02-23,29,BABY CARE,0.0,0.0
95141,2013-02-23,29,BEAUTY,0.0,0.0
95142,2013-02-23,29,BEVERAGES,0.0,0.0
95143,2013-02-23,29,BOOKS,0.0,0.0
95144,2013-02-23,29,BREAD/BAKERY,0.0,0.0
95145,2013-02-23,29,CELEBRATION,0.0,0.0
95146,2013-02-23,29,CLEANING,0.0,0.0
95147,2013-02-23,29,DAIRY,0.0,0.0
95148,2013-02-23,29,DELI,0.0,0.0
95149,2013-02-23,29,EGGS,0.0,0.0
95150,2013-02-23,29,FROZEN FOODS,0.0,0.0
95151,2013-02-23,29,GROCERY I,0.0,0.0
95152,2013-02-23,29,GROCERY II,0.0,0.0
95153,2013-02-23,29,HARDWARE,0.0,0.0
95154,2013-02-23,29,HOME AND KITCHEN I,0.0,0.0
95155,2013-02-23,29,HOME AND KITCHEN II,0.0,0.0
95156,2013-02-23,29,HOME APPLIANCES,0.0,0.0
95157,2013-02-23,29,HOME CARE,0.0,0.0
95158,2013-02-23,29,LADIESWEAR,0.0,0.0
95159,2013-02-23,29,LAWN AND GARDEN,0.0,0.0
95160,2013-02-23,29,LINGERIE,0.0,0.0
95161,2013-02-23,29,"LIQUOR,WINE,BEER",0.0,0.0
95162,2013-02-23,29,MAGAZINES,0.0,0.0
95163,2013-02-23,29,MEATS,0.0,0.0
95164,2013-02-23,29,PERSONAL CARE,0.0,0.0
95165,2013-02-23,29,PET SUPPLIES,0.0,0.0
95166,2013-02-23,29,PLAYERS AND ELECTRONICS,0.0,0.0
95167,2013-02-23,29,POULTRY,0.0,0.0
95168,2013-02-23,29,PREPARED FOODS,0.0,0.0
95169,2013-02-23,29,PRODUCE,0.0,0.0
95170,2013-02-23,29,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
95171,2013-02-23,29,SEAFOOD,0.0,0.0
95172,2013-02-23,3,AUTOMOTIVE,2.0,0.0
95173,2013-02-23,3,BABY CARE,0.0,0.0
95174,2013-02-23,3,BEAUTY,7.0,0.0
95175,2013-02-23,3,BEVERAGES,4012.0,0.0
95176,2013-02-23,3,BOOKS,0.0,0.0
95177,2013-02-23,3,BREAD/BAKERY,1041.544,0.0
95178,2013-02-23,3,CELEBRATION,0.0,0.0
95179,2013-02-23,3,CLEANING,1908.0,0.0
95180,2013-02-23,3,DAIRY,1355.0,0.0
95181,2013-02-23,3,DELI,409.615,0.0
95182,2013-02-23,3,EGGS,567.0,0.0
95183,2013-02-23,3,FROZEN FOODS,292.754,0.0
95184,2013-02-23,3,GROCERY I,6560.0,0.0
95185,2013-02-23,3,GROCERY II,60.0,0.0
95186,2013-02-23,3,HARDWARE,2.0,0.0
95187,2013-02-23,3,HOME AND KITCHEN I,0.0,0.0
95188,2013-02-23,3,HOME AND KITCHEN II,0.0,0.0
95189,2013-02-23,3,HOME APPLIANCES,0.0,0.0
95190,2013-02-23,3,HOME CARE,0.0,0.0
95191,2013-02-23,3,LADIESWEAR,0.0,0.0
95192,2013-02-23,3,LAWN AND GARDEN,9.0,0.0
95193,2013-02-23,3,LINGERIE,22.0,0.0
95194,2013-02-23,3,"LIQUOR,WINE,BEER",270.0,0.0
95195,2013-02-23,3,MAGAZINES,0.0,0.0
95196,2013-02-23,3,MEATS,816.188,0.0
95197,2013-02-23,3,PERSONAL CARE,381.0,0.0
95198,2013-02-23,3,PET SUPPLIES,0.0,0.0
95199,2013-02-23,3,PLAYERS AND ELECTRONICS,0.0,0.0
95200,2013-02-23,3,POULTRY,545.439,0.0
95201,2013-02-23,3,PREPARED FOODS,484.288,0.0
95202,2013-02-23,3,PRODUCE,0.0,0.0
95203,2013-02-23,3,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
95204,2013-02-23,3,SEAFOOD,112.485,0.0
95205,2013-02-23,30,AUTOMOTIVE,2.0,0.0
95206,2013-02-23,30,BABY CARE,0.0,0.0
95207,2013-02-23,30,BEAUTY,0.0,0.0
95208,2013-02-23,30,BEVERAGES,363.0,0.0
95209,2013-02-23,30,BOOKS,0.0,0.0
95210,2013-02-23,30,BREAD/BAKERY,115.0,0.0
95211,2013-02-23,30,CELEBRATION,0.0,0.0
95212,2013-02-23,30,CLEANING,429.0,0.0
95213,2013-02-23,30,DAIRY,116.0,0.0
95214,2013-02-23,30,DELI,79.0,0.0
95215,2013-02-23,30,EGGS,44.0,0.0
95216,2013-02-23,30,FROZEN FOODS,8.0,0.0
95217,2013-02-23,30,GROCERY I,1177.0,0.0
95218,2013-02-23,30,GROCERY II,3.0,0.0
95219,2013-02-23,30,HARDWARE,0.0,0.0
95220,2013-02-23,30,HOME AND KITCHEN I,0.0,0.0
95221,2013-02-23,30,HOME AND KITCHEN II,0.0,0.0
95222,2013-02-23,30,HOME APPLIANCES,0.0,0.0
95223,2013-02-23,30,HOME CARE,0.0,0.0
95224,2013-02-23,30,LADIESWEAR,0.0,0.0
95225,2013-02-23,30,LAWN AND GARDEN,0.0,0.0
95226,2013-02-23,30,LINGERIE,3.0,0.0
95227,2013-02-23,30,"LIQUOR,WINE,BEER",80.0,0.0
95228,2013-02-23,30,MAGAZINES,0.0,0.0
95229,2013-02-23,30,MEATS,60.559,0.0
95230,2013-02-23,30,PERSONAL CARE,72.0,0.0
95231,2013-02-23,30,PET SUPPLIES,0.0,0.0
95232,2013-02-23,30,PLAYERS AND ELECTRONICS,0.0,0.0
95233,2013-02-23,30,POULTRY,73.452,0.0
95234,2013-02-23,30,PREPARED FOODS,13.0,0.0
95235,2013-02-23,30,PRODUCE,0.0,0.0
95236,2013-02-23,30,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
95237,2013-02-23,30,SEAFOOD,3.0,0.0
95238,2013-02-23,31,AUTOMOTIVE,2.0,0.0
95239,2013-02-23,31,BABY CARE,0.0,0.0
95240,2013-02-23,31,BEAUTY,2.0,0.0
95241,2013-02-23,31,BEVERAGES,671.0,0.0
95242,2013-02-23,31,BOOKS,0.0,0.0
95243,2013-02-23,31,BREAD/BAKERY,370.0,0.0
95244,2013-02-23,31,CELEBRATION,0.0,0.0
95245,2013-02-23,31,CLEANING,1053.0,0.0
95246,2013-02-23,31,DAIRY,256.0,0.0
95247,2013-02-23,31,DELI,161.337,0.0
95248,2013-02-23,31,EGGS,76.0,0.0
95249,2013-02-23,31,FROZEN FOODS,0.0,0.0
95250,2013-02-23,31,GROCERY I,2895.0,0.0
95251,2013-02-23,31,GROCERY II,6.0,0.0
95252,2013-02-23,31,HARDWARE,1.0,0.0
95253,2013-02-23,31,HOME AND KITCHEN I,0.0,0.0
95254,2013-02-23,31,HOME AND KITCHEN II,0.0,0.0
95255,2013-02-23,31,HOME APPLIANCES,0.0,0.0
95256,2013-02-23,31,HOME CARE,0.0,0.0
95257,2013-02-23,31,LADIESWEAR,0.0,0.0
95258,2013-02-23,31,LAWN AND GARDEN,1.0,0.0
95259,2013-02-23,31,LINGERIE,7.0,0.0
95260,2013-02-23,31,"LIQUOR,WINE,BEER",74.0,0.0
95261,2013-02-23,31,MAGAZINES,0.0,0.0
95262,2013-02-23,31,MEATS,230.261,0.0
95263,2013-02-23,31,PERSONAL CARE,226.0,0.0
95264,2013-02-23,31,PET SUPPLIES,0.0,0.0
95265,2013-02-23,31,PLAYERS AND ELECTRONICS,0.0,0.0
95266,2013-02-23,31,POULTRY,66.161995,0.0
95267,2013-02-23,31,PREPARED FOODS,46.0,0.0
95268,2013-02-23,31,PRODUCE,0.0,0.0
95269,2013-02-23,31,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
95270,2013-02-23,31,SEAFOOD,0.0,0.0
95271,2013-02-23,32,AUTOMOTIVE,3.0,0.0
95272,2013-02-23,32,BABY CARE,0.0,0.0
95273,2013-02-23,32,BEAUTY,0.0,0.0
95274,2013-02-23,32,BEVERAGES,227.0,0.0
95275,2013-02-23,32,BOOKS,0.0,0.0
95276,2013-02-23,32,BREAD/BAKERY,82.0,0.0
95277,2013-02-23,32,CELEBRATION,0.0,0.0
95278,2013-02-23,32,CLEANING,462.0,0.0
95279,2013-02-23,32,DAIRY,89.0,0.0
95280,2013-02-23,32,DELI,92.0,0.0
95281,2013-02-23,32,EGGS,22.0,0.0
95282,2013-02-23,32,FROZEN FOODS,4.0,0.0
95283,2013-02-23,32,GROCERY I,1329.0,0.0
95284,2013-02-23,32,GROCERY II,0.0,0.0
95285,2013-02-23,32,HARDWARE,0.0,0.0
95286,2013-02-23,32,HOME AND KITCHEN I,0.0,0.0
95287,2013-02-23,32,HOME AND KITCHEN II,0.0,0.0
95288,2013-02-23,32,HOME APPLIANCES,0.0,0.0
95289,2013-02-23,32,HOME CARE,0.0,0.0
95290,2013-02-23,32,LADIESWEAR,0.0,0.0
95291,2013-02-23,32,LAWN AND GARDEN,0.0,0.0
95292,2013-02-23,32,LINGERIE,4.0,0.0
95293,2013-02-23,32,"LIQUOR,WINE,BEER",243.0,0.0
95294,2013-02-23,32,MAGAZINES,0.0,0.0
95295,2013-02-23,32,MEATS,64.821,0.0
95296,2013-02-23,32,PERSONAL CARE,131.0,0.0
95297,2013-02-23,32,PET SUPPLIES,0.0,0.0
95298,2013-02-23,32,PLAYERS AND ELECTRONICS,0.0,0.0
95299,2013-02-23,32,POULTRY,80.635,0.0
95300,2013-02-23,32,PREPARED FOODS,13.0,0.0
95301,2013-02-23,32,PRODUCE,0.0,0.0
95302,2013-02-23,32,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
95303,2013-02-23,32,SEAFOOD,2.0,0.0
95304,2013-02-23,33,AUTOMOTIVE,6.0,0.0
95305,2013-02-23,33,BABY CARE,0.0,0.0
95306,2013-02-23,33,BEAUTY,1.0,0.0
95307,2013-02-23,33,BEVERAGES,484.0,0.0
95308,2013-02-23,33,BOOKS,0.0,0.0
95309,2013-02-23,33,BREAD/BAKERY,244.0,0.0
95310,2013-02-23,33,CELEBRATION,0.0,0.0
95311,2013-02-23,33,CLEANING,940.0,0.0
95312,2013-02-23,33,DAIRY,170.0,0.0
95313,2013-02-23,33,DELI,155.0,0.0
95314,2013-02-23,33,EGGS,104.0,0.0
95315,2013-02-23,33,FROZEN FOODS,16.991001,0.0
95316,2013-02-23,33,GROCERY I,2555.0,0.0
95317,2013-02-23,33,GROCERY II,4.0,0.0
95318,2013-02-23,33,HARDWARE,0.0,0.0
95319,2013-02-23,33,HOME AND KITCHEN I,0.0,0.0
95320,2013-02-23,33,HOME AND KITCHEN II,0.0,0.0
95321,2013-02-23,33,HOME APPLIANCES,0.0,0.0
95322,2013-02-23,33,HOME CARE,0.0,0.0
95323,2013-02-23,33,LADIESWEAR,0.0,0.0
95324,2013-02-23,33,LAWN AND GARDEN,0.0,0.0
95325,2013-02-23,33,LINGERIE,16.0,0.0
95326,2013-02-23,33,"LIQUOR,WINE,BEER",103.0,0.0
95327,2013-02-23,33,MAGAZINES,0.0,0.0
95328,2013-02-23,33,MEATS,179.59,0.0
95329,2013-02-23,33,PERSONAL CARE,173.0,0.0
95330,2013-02-23,33,PET SUPPLIES,0.0,0.0
95331,2013-02-23,33,PLAYERS AND ELECTRONICS,0.0,0.0
95332,2013-02-23,33,POULTRY,95.742,0.0
95333,2013-02-23,33,PREPARED FOODS,31.0,0.0
95334,2013-02-23,33,PRODUCE,0.0,0.0
95335,2013-02-23,33,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
95336,2013-02-23,33,SEAFOOD,2.0,0.0
95337,2013-02-23,34,AUTOMOTIVE,5.0,0.0
95338,2013-02-23,34,BABY CARE,0.0,0.0
95339,2013-02-23,34,BEAUTY,2.0,0.0
95340,2013-02-23,34,BEVERAGES,1039.0,0.0
95341,2013-02-23,34,BOOKS,0.0,0.0
95342,2013-02-23,34,BREAD/BAKERY,672.0,0.0
95343,2013-02-23,34,CELEBRATION,0.0,0.0
95344,2013-02-23,34,CLEANING,838.0,0.0
95345,2013-02-23,34,DAIRY,223.0,0.0
95346,2013-02-23,34,DELI,250.492,0.0
95347,2013-02-23,34,EGGS,42.0,0.0
95348,2013-02-23,34,FROZEN FOODS,21.0,0.0
95349,2013-02-23,34,GROCERY I,3194.0,0.0
95350,2013-02-23,34,GROCERY II,10.0,0.0
95351,2013-02-23,34,HARDWARE,3.0,0.0
95352,2013-02-23,34,HOME AND KITCHEN I,0.0,0.0
95353,2013-02-23,34,HOME AND KITCHEN II,0.0,0.0
95354,2013-02-23,34,HOME APPLIANCES,0.0,0.0
95355,2013-02-23,34,HOME CARE,0.0,0.0
95356,2013-02-23,34,LADIESWEAR,0.0,0.0
95357,2013-02-23,34,LAWN AND GARDEN,0.0,0.0
95358,2013-02-23,34,LINGERIE,9.0,0.0
95359,2013-02-23,34,"LIQUOR,WINE,BEER",76.0,0.0
95360,2013-02-23,34,MAGAZINES,0.0,0.0
95361,2013-02-23,34,MEATS,211.026,0.0
95362,2013-02-23,34,PERSONAL CARE,309.0,0.0
95363,2013-02-23,34,PET SUPPLIES,0.0,0.0
95364,2013-02-23,34,PLAYERS AND ELECTRONICS,0.0,0.0
95365,2013-02-23,34,POULTRY,104.434006,0.0
95366,2013-02-23,34,PREPARED FOODS,35.0,0.0
95367,2013-02-23,34,PRODUCE,0.0,0.0
95368,2013-02-23,34,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
95369,2013-02-23,34,SEAFOOD,2.0,0.0
95370,2013-02-23,35,AUTOMOTIVE,8.0,0.0
95371,2013-02-23,35,BABY CARE,0.0,0.0
95372,2013-02-23,35,BEAUTY,0.0,0.0
95373,2013-02-23,35,BEVERAGES,720.0,0.0
95374,2013-02-23,35,BOOKS,0.0,0.0
95375,2013-02-23,35,BREAD/BAKERY,125.0,0.0
95376,2013-02-23,35,CELEBRATION,0.0,0.0
95377,2013-02-23,35,CLEANING,477.0,0.0
95378,2013-02-23,35,DAIRY,86.0,0.0
95379,2013-02-23,35,DELI,64.0,0.0
95380,2013-02-23,35,EGGS,44.0,0.0
95381,2013-02-23,35,FROZEN FOODS,9.0,0.0
95382,2013-02-23,35,GROCERY I,1406.0,0.0
95383,2013-02-23,35,GROCERY II,8.0,0.0
95384,2013-02-23,35,HARDWARE,2.0,0.0
95385,2013-02-23,35,HOME AND KITCHEN I,0.0,0.0
95386,2013-02-23,35,HOME AND KITCHEN II,0.0,0.0
95387,2013-02-23,35,HOME APPLIANCES,0.0,0.0
95388,2013-02-23,35,HOME CARE,0.0,0.0
95389,2013-02-23,35,LADIESWEAR,0.0,0.0
95390,2013-02-23,35,LAWN AND GARDEN,0.0,0.0
95391,2013-02-23,35,LINGERIE,1.0,0.0
95392,2013-02-23,35,"LIQUOR,WINE,BEER",232.0,0.0
95393,2013-02-23,35,MAGAZINES,0.0,0.0
95394,2013-02-23,35,MEATS,110.412,0.0
95395,2013-02-23,35,PERSONAL CARE,84.0,0.0
95396,2013-02-23,35,PET SUPPLIES,0.0,0.0
95397,2013-02-23,35,PLAYERS AND ELECTRONICS,0.0,0.0
95398,2013-02-23,35,POULTRY,61.474003,0.0
95399,2013-02-23,35,PREPARED FOODS,26.0,0.0
95400,2013-02-23,35,PRODUCE,0.0,0.0
95401,2013-02-23,35,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
95402,2013-02-23,35,SEAFOOD,1.0,0.0
95403,2013-02-23,36,AUTOMOTIVE,0.0,0.0
95404,2013-02-23,36,BABY CARE,0.0,0.0
95405,2013-02-23,36,BEAUTY,0.0,0.0
95406,2013-02-23,36,BEVERAGES,0.0,0.0
95407,2013-02-23,36,BOOKS,0.0,0.0
95408,2013-02-23,36,BREAD/BAKERY,0.0,0.0
95409,2013-02-23,36,CELEBRATION,0.0,0.0
95410,2013-02-23,36,CLEANING,0.0,0.0
95411,2013-02-23,36,DAIRY,0.0,0.0
95412,2013-02-23,36,DELI,0.0,0.0
95413,2013-02-23,36,EGGS,0.0,0.0
95414,2013-02-23,36,FROZEN FOODS,0.0,0.0
95415,2013-02-23,36,GROCERY I,0.0,0.0
95416,2013-02-23,36,GROCERY II,0.0,0.0
95417,2013-02-23,36,HARDWARE,0.0,0.0
95418,2013-02-23,36,HOME AND KITCHEN I,0.0,0.0
95419,2013-02-23,36,HOME AND KITCHEN II,0.0,0.0
95420,2013-02-23,36,HOME APPLIANCES,0.0,0.0
95421,2013-02-23,36,HOME CARE,0.0,0.0
95422,2013-02-23,36,LADIESWEAR,0.0,0.0
95423,2013-02-23,36,LAWN AND GARDEN,0.0,0.0
95424,2013-02-23,36,LINGERIE,0.0,0.0
95425,2013-02-23,36,"LIQUOR,WINE,BEER",0.0,0.0
95426,2013-02-23,36,MAGAZINES,0.0,0.0
95427,2013-02-23,36,MEATS,0.0,0.0
95428,2013-02-23,36,PERSONAL CARE,0.0,0.0
95429,2013-02-23,36,PET SUPPLIES,0.0,0.0
95430,2013-02-23,36,PLAYERS AND ELECTRONICS,0.0,0.0
95431,2013-02-23,36,POULTRY,0.0,0.0
95432,2013-02-23,36,PREPARED FOODS,0.0,0.0
95433,2013-02-23,36,PRODUCE,0.0,0.0
95434,2013-02-23,36,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
95435,2013-02-23,36,SEAFOOD,0.0,0.0
95436,2013-02-23,37,AUTOMOTIVE,6.0,0.0
95437,2013-02-23,37,BABY CARE,0.0,0.0
95438,2013-02-23,37,BEAUTY,7.0,0.0
95439,2013-02-23,37,BEVERAGES,1098.0,0.0
95440,2013-02-23,37,BOOKS,0.0,0.0
95441,2013-02-23,37,BREAD/BAKERY,456.258,0.0
95442,2013-02-23,37,CELEBRATION,0.0,0.0
95443,2013-02-23,37,CLEANING,1099.0,0.0
95444,2013-02-23,37,DAIRY,570.0,0.0
95445,2013-02-23,37,DELI,129.79199,0.0
95446,2013-02-23,37,EGGS,185.0,0.0
95447,2013-02-23,37,FROZEN FOODS,182.755,0.0
95448,2013-02-23,37,GROCERY I,3409.0,0.0
95449,2013-02-23,37,GROCERY II,43.0,0.0
95450,2013-02-23,37,HARDWARE,2.0,0.0
95451,2013-02-23,37,HOME AND KITCHEN I,0.0,0.0
95452,2013-02-23,37,HOME AND KITCHEN II,0.0,0.0
95453,2013-02-23,37,HOME APPLIANCES,0.0,0.0
95454,2013-02-23,37,HOME CARE,0.0,0.0
95455,2013-02-23,37,LADIESWEAR,0.0,0.0
95456,2013-02-23,37,LAWN AND GARDEN,4.0,0.0
95457,2013-02-23,37,LINGERIE,14.0,0.0
95458,2013-02-23,37,"LIQUOR,WINE,BEER",145.0,0.0
95459,2013-02-23,37,MAGAZINES,0.0,0.0
95460,2013-02-23,37,MEATS,268.6,0.0
95461,2013-02-23,37,PERSONAL CARE,256.0,0.0
95462,2013-02-23,37,PET SUPPLIES,0.0,0.0
95463,2013-02-23,37,PLAYERS AND ELECTRONICS,0.0,0.0
95464,2013-02-23,37,POULTRY,142.283,0.0
95465,2013-02-23,37,PREPARED FOODS,186.228,0.0
95466,2013-02-23,37,PRODUCE,0.0,0.0
95467,2013-02-23,37,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
95468,2013-02-23,37,SEAFOOD,21.972,0.0
95469,2013-02-23,38,AUTOMOTIVE,4.0,0.0
95470,2013-02-23,38,BABY CARE,0.0,0.0
95471,2013-02-23,38,BEAUTY,0.0,0.0
95472,2013-02-23,38,BEVERAGES,1098.0,0.0
95473,2013-02-23,38,BOOKS,0.0,0.0
95474,2013-02-23,38,BREAD/BAKERY,590.338,0.0
95475,2013-02-23,38,CELEBRATION,0.0,0.0
95476,2013-02-23,38,CLEANING,1205.0,0.0
95477,2013-02-23,38,DAIRY,526.0,0.0
95478,2013-02-23,38,DELI,182.169,0.0
95479,2013-02-23,38,EGGS,170.0,0.0
95480,2013-02-23,38,FROZEN FOODS,150.54,0.0
95481,2013-02-23,38,GROCERY I,3920.0,0.0
95482,2013-02-23,38,GROCERY II,23.0,0.0
95483,2013-02-23,38,HARDWARE,0.0,0.0
95484,2013-02-23,38,HOME AND KITCHEN I,0.0,0.0
95485,2013-02-23,38,HOME AND KITCHEN II,0.0,0.0
95486,2013-02-23,38,HOME APPLIANCES,0.0,0.0
95487,2013-02-23,38,HOME CARE,0.0,0.0
95488,2013-02-23,38,LADIESWEAR,0.0,0.0
95489,2013-02-23,38,LAWN AND GARDEN,6.0,0.0
95490,2013-02-23,38,LINGERIE,28.0,0.0
95491,2013-02-23,38,"LIQUOR,WINE,BEER",101.0,0.0
95492,2013-02-23,38,MAGAZINES,0.0,0.0
95493,2013-02-23,38,MEATS,201.756,0.0
95494,2013-02-23,38,PERSONAL CARE,299.0,0.0
95495,2013-02-23,38,PET SUPPLIES,0.0,0.0
95496,2013-02-23,38,PLAYERS AND ELECTRONICS,0.0,0.0
95497,2013-02-23,38,POULTRY,109.417,0.0
95498,2013-02-23,38,PREPARED FOODS,167.45801,0.0
95499,2013-02-23,38,PRODUCE,0.0,0.0
95500,2013-02-23,38,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
95501,2013-02-23,38,SEAFOOD,30.278,0.0
95502,2013-02-23,39,AUTOMOTIVE,8.0,0.0
95503,2013-02-23,39,BABY CARE,0.0,0.0
95504,2013-02-23,39,BEAUTY,1.0,0.0
95505,2013-02-23,39,BEVERAGES,975.0,0.0
95506,2013-02-23,39,BOOKS,0.0,0.0
95507,2013-02-23,39,BREAD/BAKERY,954.0,0.0
95508,2013-02-23,39,CELEBRATION,0.0,0.0
95509,2013-02-23,39,CLEANING,1074.0,0.0
95510,2013-02-23,39,DAIRY,258.0,0.0
95511,2013-02-23,39,DELI,114.227,0.0
95512,2013-02-23,39,EGGS,116.0,0.0
95513,2013-02-23,39,FROZEN FOODS,25.0,0.0
95514,2013-02-23,39,GROCERY I,3533.0,0.0
95515,2013-02-23,39,GROCERY II,25.0,0.0
95516,2013-02-23,39,HARDWARE,2.0,0.0
95517,2013-02-23,39,HOME AND KITCHEN I,0.0,0.0
95518,2013-02-23,39,HOME AND KITCHEN II,0.0,0.0
95519,2013-02-23,39,HOME APPLIANCES,0.0,0.0
95520,2013-02-23,39,HOME CARE,0.0,0.0
95521,2013-02-23,39,LADIESWEAR,0.0,0.0
95522,2013-02-23,39,LAWN AND GARDEN,2.0,0.0
95523,2013-02-23,39,LINGERIE,11.0,0.0
95524,2013-02-23,39,"LIQUOR,WINE,BEER",83.0,0.0
95525,2013-02-23,39,MAGAZINES,0.0,0.0
95526,2013-02-23,39,MEATS,136.247,0.0
95527,2013-02-23,39,PERSONAL CARE,250.0,0.0
95528,2013-02-23,39,PET SUPPLIES,0.0,0.0
95529,2013-02-23,39,PLAYERS AND ELECTRONICS,0.0,0.0
95530,2013-02-23,39,POULTRY,101.838,0.0
95531,2013-02-23,39,PREPARED FOODS,81.0,0.0
95532,2013-02-23,39,PRODUCE,0.0,0.0
95533,2013-02-23,39,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
95534,2013-02-23,39,SEAFOOD,17.0,0.0
95535,2013-02-23,4,AUTOMOTIVE,1.0,0.0
95536,2013-02-23,4,BABY CARE,0.0,0.0
95537,2013-02-23,4,BEAUTY,1.0,0.0
95538,2013-02-23,4,BEVERAGES,1173.0,0.0
95539,2013-02-23,4,BOOKS,0.0,0.0
95540,2013-02-23,4,BREAD/BAKERY,349.645,0.0
95541,2013-02-23,4,CELEBRATION,0.0,0.0
95542,2013-02-23,4,CLEANING,887.0,0.0
95543,2013-02-23,4,DAIRY,615.0,0.0
95544,2013-02-23,4,DELI,215.575,0.0
95545,2013-02-23,4,EGGS,200.0,0.0
95546,2013-02-23,4,FROZEN FOODS,111.491,0.0
95547,2013-02-23,4,GROCERY I,3187.0,0.0
95548,2013-02-23,4,GROCERY II,51.0,0.0
95549,2013-02-23,4,HARDWARE,2.0,0.0
95550,2013-02-23,4,HOME AND KITCHEN I,0.0,0.0
95551,2013-02-23,4,HOME AND KITCHEN II,0.0,0.0
95552,2013-02-23,4,HOME APPLIANCES,0.0,0.0
95553,2013-02-23,4,HOME CARE,0.0,0.0
95554,2013-02-23,4,LADIESWEAR,0.0,0.0
95555,2013-02-23,4,LAWN AND GARDEN,2.0,0.0
95556,2013-02-23,4,LINGERIE,13.0,0.0
95557,2013-02-23,4,"LIQUOR,WINE,BEER",162.0,0.0
95558,2013-02-23,4,MAGAZINES,0.0,0.0
95559,2013-02-23,4,MEATS,424.607,0.0
95560,2013-02-23,4,PERSONAL CARE,193.0,0.0
95561,2013-02-23,4,PET SUPPLIES,0.0,0.0
95562,2013-02-23,4,PLAYERS AND ELECTRONICS,0.0,0.0
95563,2013-02-23,4,POULTRY,320.369,0.0
95564,2013-02-23,4,PREPARED FOODS,132.047,0.0
95565,2013-02-23,4,PRODUCE,0.0,0.0
95566,2013-02-23,4,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
95567,2013-02-23,4,SEAFOOD,36.451,0.0
95568,2013-02-23,40,AUTOMOTIVE,1.0,0.0
95569,2013-02-23,40,BABY CARE,0.0,0.0
95570,2013-02-23,40,BEAUTY,2.0,0.0
95571,2013-02-23,40,BEVERAGES,563.0,0.0
95572,2013-02-23,40,BOOKS,0.0,0.0
95573,2013-02-23,40,BREAD/BAKERY,213.0,0.0
95574,2013-02-23,40,CELEBRATION,0.0,0.0
95575,2013-02-23,40,CLEANING,744.0,0.0
95576,2013-02-23,40,DAIRY,155.0,0.0
95577,2013-02-23,40,DELI,113.0,0.0
95578,2013-02-23,40,EGGS,64.0,0.0
95579,2013-02-23,40,FROZEN FOODS,7.0,0.0
95580,2013-02-23,40,GROCERY I,2564.0,0.0
95581,2013-02-23,40,GROCERY II,10.0,0.0
95582,2013-02-23,40,HARDWARE,0.0,0.0
95583,2013-02-23,40,HOME AND KITCHEN I,0.0,0.0
95584,2013-02-23,40,HOME AND KITCHEN II,0.0,0.0
95585,2013-02-23,40,HOME APPLIANCES,0.0,0.0
95586,2013-02-23,40,HOME CARE,0.0,0.0
95587,2013-02-23,40,LADIESWEAR,0.0,0.0
95588,2013-02-23,40,LAWN AND GARDEN,0.0,0.0
95589,2013-02-23,40,LINGERIE,3.0,0.0
